id,title,subtitle,authors,language,genre,published_date,page_count
3011,Aberystwyth Mon Amour,,"[""Malcolm Pryce""]",en,"[""Fiction"",""Mystery"",""Mystery"",""Crime"",""Humor"",""Fantasy"",""Mystery"",""Detective"",""Mystery"",""Noir"",""Humor"",""Comedy"",""Thriller"",""Contemporary""]",2002,245.0
3012,An Expert in Murder,,"[""Nicola Upson""]",en,"[""Mystery"",""Historical"",""Historical Fiction"",""Fiction"",""Mystery"",""Crime"",""Mystery"",""Historical Mystery"",""Historical"",""European Literature"",""British Literature"",""Thriller"",""Mystery Thriller"",""Audiobook"",""Mystery"",""Detective""]",2009,292.0
3013,The Outside Man,A Novel,"[""Richard North Patterson""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Mystery"",""Crime"",""Thriller"",""Legal Thriller"",""Thriller"",""Mystery Thriller"",""Suspense""]",1982,303.0
3014,No safe place,,"[""Richard North Patterson""]",en,"[""Fiction"",""Thriller"",""Mystery"",""Thriller"",""Legal Thriller"",""Politics"",""Mystery"",""Crime"",""Suspense"",""Thriller"",""Mystery Thriller"",""Novels"",""Contemporary""]",1998-12,532.0
3015,The Final Judgment,,"[""Richard North Patterson""]",en,"[""Fiction"",""Mystery"",""Thriller"",""Mystery"",""Crime"",""Thriller"",""Legal Thriller"",""Suspense"",""Thriller"",""Mystery Thriller"",""Novels"",""Action"",""Mystery"",""Detective""]",1997,500.0
3016,The Lasko Tangent,,"[""Richard North Patterson""]",en,"[""Fiction"",""Mystery"",""Thriller"",""Thriller"",""Legal Thriller"",""Mystery"",""Crime"",""Suspense"",""Thriller"",""Mystery Thriller"",""Novels""]",1980,360.0
3017,Protect and Defend,A Novel,"[""Richard North Patterson""]",en,"[""Fiction"",""Mystery"",""Thriller"",""Politics"",""Thriller"",""Legal Thriller"",""Mystery"",""Crime"",""Suspense"",""Adult"",""Novels"",""Thriller"",""Mystery Thriller""]",2001,591.0
3018,The Wine of Angels,,"[""Phil Rickman""]",en,"[""Mystery"",""Fiction"",""Mystery"",""Crime"",""Fantasy"",""Paranormal"",""Horror"",""Fantasy"",""Supernatural"",""Thriller"",""Mystery Thriller"",""Fantasy"",""European Literature"",""British Literature"",""Thriller""]",1999,631.0
3019,The Stone Diaries,,"[""Carol Shields""]",en,"[""Fiction"",""Cultural"",""Canada"",""Historical"",""Historical Fiction"",""Literary Fiction"",""Novels"",""Literature"",""Classics"",""Contemporary"",""Literature"",""Canadian Literature"",""Womens""]",1993,361.0
3020,Come Back to Sorrento,,"[""Dawn Powell""]",en,"[""Fiction"",""Female Authors"",""Literary Fiction"",""Literature"",""American"",""Classics"",""The United States Of America"",""Literature"",""20th Century""]",1997,216.0
3022,Just for the Summer,,"[""Laura Van Wormer""]",en,"[""Mystery"",""Romance""]",1998,416.0
3024,Little Altars Everywhere,,"[""Rebecca Wells""]",en,"[""Fiction"",""Womens Fiction"",""Chick Lit"",""American"",""Southern"",""Contemporary"",""Historical"",""Historical Fiction"",""Adult Fiction"",""Young Adult"",""Coming Of Age"",""Adult"",""Humor"",""Novels""]",2001,225.0
3025,The Simple Rules of Love,,"[""Amanda Brookfield""]",en,"[""Fiction"",""Family""]",2006-05-04,596.0
3026,Desert Fury,,"[""Tom Wilson""]",en,"[""Thriller""]",1998,448.0
3027,The Blind Man of Seville,,"[""Robert Wilson""]",en,"[""Mystery"",""Mystery"",""Crime"",""Fiction"",""Thriller"",""Cultural"",""Spain"",""Thriller"",""Mystery Thriller"",""Mystery"",""Detective"",""Historical"",""Historical Fiction"",""Suspense"",""Novels""]",2004,567.0
3029,Storm,,"[""Tad Williams""]",en,"[""Fantasy"",""Fiction"",""Fantasy"",""Epic Fantasy"",""Fantasy"",""High Fantasy"",""Science Fiction Fantasy"",""Epic"",""Adventure"",""Fantasy"",""Magic"",""Audiobook"",""Science Fiction""]",1994,815.0
3030,4th Of July,,"[""james patterson"",""Maxine Paetro""]",en,"[""Mystery"",""Fiction"",""Mystery"",""Crime"",""Thriller"",""Suspense"",""Thriller"",""Mystery Thriller"",""Mystery"",""Murder Mystery"",""Audiobook"",""Adult"",""Mystery"",""Detective""]",2005,344.0
3032,The Golden Orange,,"[""Joseph Wambaugh""]",en,"[""Fiction"",""Mystery"",""Mystery"",""Crime"",""Thriller"",""Novels"",""Thriller"",""Mystery Thriller"",""Mystery"",""Detective"",""Contemporary""]",1991,416.0
3035,Management,,"[""Ricky W. Griffin""]",en,"[""Business"",""Business"",""Management"",""Textbooks""]",1996,764.0
3044,The Quiet Girl,,"[""Peter Høeg""]",en,"[""Fiction"",""Mystery"",""Cultural"",""Denmark"",""Magical Realism"",""European Literature"",""Scandinavian Literature"",""Contemporary"",""European Literature"",""Danish"",""Mystery"",""Crime"",""Novels"",""Audiobook""]",2008,406.0
3045,Whirlwind,,"[""James Clavell""]",en,"[""Historical"",""Historical Fiction"",""Fiction"",""Historical"",""Adventure"",""Thriller"",""Cultural"",""Asia"",""Cultural"",""Iran"",""Novels"",""Politics"",""Literature""]",1999,1231.0
3050,Faces,,"[""Martina Cole""]",en,"[""Mystery"",""Crime"",""Fiction"",""Thriller"",""Mystery""]",2008,672.0
3051,Midnight,,"[""Josephine Cox""]",en,"[""Fiction"",""Mystery"",""Romance""]",2011,409.0
3052,Camille,,"[""Pierre Lemaitre""]",en,"[""Mystery"",""Crime"",""Thriller"",""Mystery"",""Fiction"",""Cultural"",""France"",""Mystery"",""Noir"",""Mystery"",""Detective"",""Thriller"",""Mystery Thriller"",""Contemporary"",""Suspense""]",2015-09,316.0
3054,The Take,,"[""Martina Cole""]",en,"[""Mystery"",""Crime"",""Fiction"",""Thriller"",""Mystery"",""Drama"",""Romance"",""Contemporary"",""Novels"",""European Literature"",""British Literature"",""Relationships""]",2005,505.0
3056,Blade Runner 3,Replicant Night,"[""K. W. Jeter""]",en,"[""Science Fiction"",""Science Fiction"",""Cyberpunk"",""Fiction"",""Science Fiction Fantasy"",""Science Fiction"",""Dystopia"",""Novels"",""Mystery"",""Noir"",""Fantasy""]",1997,309.0
3057,Rusty Nail,,"[""J. A. Konrath""]",en,"[""Mystery"",""Thriller"",""Mystery"",""Crime"",""Fiction"",""Suspense"",""Thriller"",""Mystery Thriller"",""Humor"",""Horror"",""Mystery"",""Detective"",""Audiobook""]",2007-06-01,416.0
3058,Conquistadors,,"[""Michael Wood""]",en,"[""History"",""Nonfiction"",""Audiobook"",""Cultural"",""Spain"",""Travel"",""History"",""World History"",""War"",""Military"",""Military History"",""Historical"",""Literature"",""American""]",2003,288.0
3062,Train Your Brain,60 Days to a Better Brain,"[""Ryuta Kawashima""]",en,"[""Nonfiction"",""Self Help"",""Psychology"",""Neuroscience"",""Brain"",""Science"",""Self Help"",""Personal Development"",""Productivity"",""Health""]",2005-01-01,172.0
3063,The Language Wars,A History of Proper English,"[""Henry Hitchings""]",en,"[""Humanities"",""Language"",""Nonfiction"",""History"",""Humanities"",""Linguistics"",""Language"",""Writing"",""Reference"",""Cultural"",""Unfinished"",""Historical"",""Writing"",""Books About Books""]",2011,408.0
3066,Someone Special,,"[""Sheila O'Flanagan""]",en,"[""Womens Fiction"",""Chick Lit"",""Romance"",""Fiction"",""European Literature"",""Irish Literature"",""Romance"",""Contemporary Romance"",""Drama""]",2008,440.0
3067,The Olive Readers,,"[""Christine Aziz""]",en,"[""Fiction"",""Science Fiction"",""Fantasy"",""Science Fiction"",""Dystopia"",""Female Authors"",""Literature""]",2005,339.0
3068,The President's Wife,,"[""Thea Welsh""]",en,"[""Fiction""]",2010,422.0
3071,Wicked Whispers,Confessions of a Gossip Queen,"[""Jessica Callan""]",en,"[""Nonfiction"",""Womens Fiction"",""Chick Lit""]",2007,340.0
3074,The Last Good Man,,"[""A. J. Kazinski""]",en,"[""Thriller"",""Fiction"",""Mystery"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Audiobook"",""Suspense"",""European Literature"",""Scandinavian Literature"",""Cultural"",""Denmark"",""European Literature"",""Danish""]",2012,480.0
3076,Hotel Babylon,,"[""Imogen Edwards-Jones""]",en,"[""Nonfiction"",""Travel"",""Autobiography"",""Memoir"",""Humor"",""Adult"",""Biography"",""Contemporary"",""Modern"",""Womens Fiction"",""Chick Lit"",""Humor"",""Comedy""]",2004,308.0
3078,Man and Wife,,"[""Andrew Klavan""]",en,"[""Fiction"",""Mystery"",""Thriller""]",2002,299.0
3079,The Shadow of Your Smile,,"[""Mary Higgins Clark""]",en,"[""Mystery"",""Fiction"",""Suspense"",""Thriller"",""Thriller"",""Mystery Thriller"",""Mystery"",""Crime"",""Adult"",""Romance"",""Adult Fiction"",""Romance"",""Romantic Suspense""]",2010-11-30,336.0
3080,Angelica,,"[""Arthur Phillips""]",en,"[""Fiction"",""Historical"",""Historical Fiction"",""Gothic"",""Horror"",""Mystery"",""Historical"",""Paranormal"",""Ghosts"",""Historical"",""Victorian"",""Fantasy"",""Paranormal"",""European Literature"",""British Literature""]",2007-01-01,331.0
3082,What Came Before He Shot Her,,"[""Elizabeth George""]",en,"[""Mystery"",""Fiction"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Thriller"",""European Literature"",""British Literature"",""Mystery"",""Detective"",""Suspense"",""Audiobook"",""Mystery"",""Murder Mystery""]",2006,501.0
3083,Chesty,"The Story of Lieutenant General Lewis B. Puller, USMC","[""Jon T. Hoffman""]",en,"[""Biography"",""History"",""War"",""Military Fiction"",""Nonfiction"",""Military"",""Military History"",""War"",""War"",""World War II"",""Leadership"",""North American Hi..."",""American History"",""Biography Memoir""]",2002-08-13,672.0
3084,Wives of the East Wind,,"[""Hong Liu""]",en,"[""Cultural"",""China"",""Historical"",""Historical Fiction""]",2007,343.0
3085,The Camel Club,,"[""David Baldacci""]",en,"[""Fiction"",""Thriller"",""Mystery"",""Suspense"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Audiobook"",""Action"",""Adventure"",""Spy Thriller"",""Espionage""]",2005,438.0
3087,Antarctica,,"[""Kim Stanley Robinson""]",en,"[""Science Fiction"",""Fiction"",""Speculative Fiction"",""Science Fiction Fantasy"",""Adventure"",""Fantasy"",""Adventure"",""Survival"",""Environment"",""Philosophy"",""Literature"",""20th Century""]",1997,414.0
3088,The Chameleon's Shadow,,"[""Minette Walters""]",en,"[""Mystery"",""Fiction"",""Mystery"",""Crime"",""Thriller"",""Suspense"",""European Literature"",""British Literature"",""Thriller"",""Mystery Thriller"",""Novels"",""Contemporary"",""Audiobook""]",2007,408.0
3089,Love Song,,"[""Nikki Gemmell""]",en,"[""Fiction"",""Audiobook"",""Cultural"",""Australia""]",2001,247.0
3091,Tennozan,The Battle of Okinawa and the Atomic Bomb,"[""George Feifer""]",en,"[""History"",""War"",""World War II"",""Nonfiction"",""War"",""Cultural"",""Japan"",""War"",""Military Fiction"",""Military"",""Military History"",""North American Hi..."",""American History""]",1994-01-01,622.0
3092,Red Carpets and Other Banana Skins,,"[""Rupert Everett""]",en,"[""Biography"",""Nonfiction"",""Autobiography"",""Memoir"",""Biography"",""Autobiography"",""Culture"",""Film"",""LGBT"",""European Literature"",""British Literature"",""Biography Memoir"",""Audiobook"",""LGBT"",""Gay""]",2006,406.0
3095,Deep Freeze,,"[""Lisa Jackson""]",en,"[""Mystery"",""Romance"",""Romantic Suspense"",""Suspense"",""Romance"",""Thriller"",""Fiction"",""Thriller"",""Mystery Thriller"",""Mystery"",""Crime"",""Adult"",""Mystery"",""Murder Mystery""]",2005,507.0
3096,One-Eyed Dream,,"[""Terry C. Johnston""]",en,"[""Historical"",""Historical Fiction"",""Westerns"",""Fiction""]",1989,565.0
3098,Sharp Edges,,"[""Jayne Ann Krentz""]",en,"[""Romance"",""Romance"",""Romantic Suspense"",""Contemporary"",""Mystery"",""Suspense"",""Romance"",""Contemporary Romance"",""Fiction"",""Adult"",""Thriller"",""Mystery Thriller"",""Art""]",1998,320.0
3101,Legal Tender,,"[""Lisa Scottoline""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Legal Thriller"",""Suspense"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Thriller"",""Audiobook"",""Adult"",""Mystery"",""Murder Mystery""]",1997-07-18,464.0
3102,Legal Tender,,"[""Lisa Scottoline""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Legal Thriller"",""Suspense"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Thriller"",""Audiobook"",""Adult"",""Mystery"",""Murder Mystery""]",1997-07-18,464.0
3105,Triangulation,,"[""Phil Whitaker""]",en,"[""Fiction""]",1999,272.0
3106,After Julius,,"[""Elizabeth Jane Howard""]",en,"[""Fiction"",""Historical"",""Literature"",""20th Century"",""Historical"",""Historical Fiction"",""European Literature"",""British Literature"",""Classics"",""Literary Fiction"",""Literature"",""Novels""]",1995-08-01,285.0
3110,Undone,,"[""Michael Kimball""]",en,"[""Thriller"",""Fiction"",""Mystery"",""Crime"",""Mystery"",""Horror""]",1997,408.0
3112,The Cowboy,,"[""Jayne Ann Krentz""]",en,"[""Romance"",""Contemporary"",""Romance"",""Contemporary Romance"",""Fiction"",""Westerns"",""Romance"",""Category Romance"",""Mystery"",""Romance"",""Romantic Suspense"",""Suspense"",""Adult""]",1999-01-25,251.0
3113,Mirage,,"[""Soheir Khashoggi""]",en,"[""Fiction"",""Sociology"",""Abuse"",""Religion"",""Islam""]",1996,479.0
3114,Honky Tonk Kat,,"[""Karen Kijewski""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Mystery Thriller"",""Music"",""Thriller"",""Action"",""Mystery"",""Crime"",""Mystery"",""Cozy Mystery""]",1996,374.0
3115,Artistic Licence,,"[""Katie Fforde""]",en,"[""Romance"",""Womens Fiction"",""Chick Lit"",""Fiction"",""Contemporary"",""Romance"",""Contemporary Romance"",""Womens Fiction"",""Art"",""European Literature"",""British Literature"",""Cultural"",""Ireland"",""Adult""]",2002,354.0
3117,Empire of Dragons,,"[""Valerio Massimo Manfredi""]",en,"[""Historical"",""Historical Fiction"",""Historical"",""Fiction"",""Fantasy"",""Romance"",""Historical Romance"",""Cultural"",""China"",""Cultural"",""Italy"",""European Literature"",""Italian Literature"",""Novels"",""Adventure""]",2006-01,400.0
3119,Bloody Harvests,,"[""Richard Kunzmann""]",en,"[""Fiction"",""Cultural"",""Africa"",""Mystery"",""Southern Africa"",""South Africa"",""Mystery"",""Crime""]",2006,454.0
3120,The Third Twin,,"[""Ken Follett""]",en,"[""Fiction"",""Thriller"",""Mystery"",""Suspense"",""Science Fiction"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Novels"",""Historical"",""Historical Fiction"",""Contemporary""]",1997,469.0
3121,Queenie's Castle,,"[""Lena Kennedy""]",en,"[""Fiction""]",1994,204.0
3123,Double Homicide,,"[""Faye Kellerman"",""Jonathan Kellerman""]",en,"[""Mystery"",""Fiction"",""Mystery"",""Crime"",""Thriller"",""Thriller"",""Mystery Thriller"",""Suspense"",""Mystery"",""Detective"",""Audiobook"",""Short Stories"",""Action""]",2005,384.0
3124,Sin Killer,"The Berrybender Narrative, Book 1","[""Larry McMurtry""]",en,"[""Westerns"",""Fiction"",""Historical"",""Historical Fiction"",""Humor"",""Adventure"",""Historical"",""Audiobook"",""Novels"",""Romance"",""Drama""]",2003-04-01,368.0
3126,Days of Blood and Fire,A Novel of the Westlands,"[""Katharine Kerr""]",en,"[""Fantasy"",""Fiction"",""Science Fiction Fantasy"",""Fantasy"",""Dragons"",""Fantasy"",""Epic Fantasy"",""Fantasy"",""High Fantasy"",""Fantasy"",""Magic"",""Epic"",""Adult"",""Historical""]",1994,493.0
3129,The Givenchy Code,,"[""Julie Kenner""]",en,"[""Mystery"",""Womens Fiction"",""Chick Lit"",""Romance"",""Fiction"",""Contemporary"",""Thriller"",""Romance"",""Romantic Suspense"",""Suspense"",""Adult"",""Humor""]",2005-06-01,384.0
3130,Smooth Talking Stranger,,"[""Lisa Kleypas""]",en,"[""Romance"",""Romance"",""Contemporary Romance"",""Contemporary"",""Womens Fiction"",""Chick Lit"",""Adult"",""Fiction"",""Audiobook"",""Romance"",""Historical Romance"",""Humor"",""Love""]",2010,340.0
3131,Billy Phelan's Greatest Game,,"[""William Kennedy""]",en,"[""Fiction"",""Historical"",""Historical Fiction"",""Literature"",""Novels"",""Literary Fiction"",""Literature"",""American"",""American"",""American Fiction"",""Classics"",""Literature"",""20th Century"",""United States""]",1983-01-27,288.0
3132,The Gilded Chamber,,"[""Rebecca Kohn""]",en,"[""Historical"",""Historical Fiction"",""Fiction"",""Historical"",""Biblical Fiction"",""Biblical"",""Literature"",""Jewish"",""Religion"",""Christian"",""Christian Fiction"",""Womens""]",2005,353.0
3133,Never Forget Me,,"[""Marguerite Kaye""]",en,"[""Romance"",""Historical Romance"",""Romance"",""Historical"",""Historical"",""Historical Fiction"",""War"",""World War I"",""War"",""Anthologies"",""War"",""Military Fiction"",""Cultural"",""Scotland"",""Category Romance"",""Harlequin""]",2014-07,368.0
3134,Heart of the Tiger,,"[""Lynn Kerstan""]",en,"[""Romance"",""Romance"",""Historical Romance"",""Historical"",""Historical"",""Historical Fiction"",""Historical"",""Regency""]",2003,375.0
3135,The Pledge,,"[""Rob Kean""]",en,"[""Mystery"",""Thriller"",""Fiction"",""Adult""]",2000-07,721.0
3136,Justice Hall,,"[""Laurie R. King""]",en,"[""Mystery"",""Historical"",""Historical Fiction"",""Fiction"",""Historical"",""Mystery"",""Historical Mystery"",""Mystery"",""Crime"",""European Literature"",""British Literature"",""Mystery"",""Detective"",""Audiobook"",""Thriller"",""Mystery Thriller""]",2003,352.0
3137,Los Alamos,A Novel,"[""Joseph Kanon""]",en,"[""Fiction"",""Historical"",""Historical Fiction"",""Mystery"",""Thriller"",""Spy Thriller"",""Espionage"",""Historical"",""Thriller"",""Mystery Thriller"",""Literature"",""20th Century"",""War"",""World War II"",""Mystery"",""Crime""]",1998,517.0
3138,Devil's Waltz,,"[""Jonathan Kellerman""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Suspense"",""Audiobook"",""Mystery"",""Detective"",""Psychology"",""Thriller"",""Psychological Thriller""]",1993,517.0
3139,Private Eyes,,"[""Jonathan Kellerman""]",en,"[""Mystery"",""Fiction"",""Mystery"",""Crime"",""Thriller"",""Thriller"",""Mystery Thriller"",""Suspense"",""Audiobook"",""Mystery"",""Detective"",""Psychology"",""Thriller"",""Psychological Thriller""]",1992,584.0
3140,Blood Test,,"[""Jonathan Kellerman""]",en,"[""Mystery"",""Fiction"",""Mystery"",""Crime"",""Thriller"",""Thriller"",""Mystery Thriller"",""Suspense"",""Audiobook"",""Mystery"",""Detective"",""Mystery"",""Murder Mystery"",""Thriller"",""Psychological Thriller""]",1993,317.0
3141,A Visible Darkness,,"[""Jonathon King""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Mystery"",""Detective"",""Thriller"",""Mystery Thriller"",""Audiobook"",""Mystery"",""Crime"",""Suspense""]",2004-02-05,320.0
3142,Self-defence,,"[""Jonathan Kellerman""]",en,"[""Mystery"",""Fiction"",""Mystery"",""Crime"",""Thriller"",""Suspense"",""Thriller"",""Mystery Thriller"",""Mystery"",""Detective"",""Audiobook"",""Thriller"",""Psychological Thriller"",""Mystery"",""Murder Mystery""]",1995,503.0
3143,Bad Love,,"[""Jonathan Kellerman""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Suspense"",""Mystery"",""Detective"",""Psychology"",""Audiobook"",""Thriller"",""Psychological Thriller""]",1994,503.0
3144,Therapy,,"[""Jonathan Kellerman""]",en,"[""Mystery"",""Fiction"",""Mystery"",""Crime"",""Thriller"",""Thriller"",""Mystery Thriller"",""Suspense"",""Mystery"",""Detective"",""Audiobook"",""Psychology"",""Mystery"",""Murder Mystery""]",2005,497.0
3145,A Cold Heart,,"[""Jonathan Kellerman""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Suspense"",""Mystery"",""Detective"",""Psychology"",""Mystery"",""Murder Mystery"",""Audiobook""]",2003,413.0
3146,Doctor Death,,"[""Jonathan Kellerman""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Suspense"",""Mystery"",""Detective"",""Audiobook"",""Psychology"",""Thriller"",""Psychological Thriller""]",2000,458.0
